incident_id,datetime,road_code,road_name,direction,severity,incident_type,weather_related,clearance_minutes,speed_at_accident,volume_at_accident,density_at_accident,time_diff_minutes,hour,day_of_week,is_weekend,is_peak_hour,has_accident
ACC_2022_06897,2022-09-17 17:51:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,58,83.0,192,2.3132530120481927,9.0,17,5,1,1,1
ACC_2022_07256,2022-09-18 08:17:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,35,115.0,503,4.373913043478261,17.0,8,6,1,1,1
ACC_2022_06604,2022-09-18 20:41:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,32,91.0,117,1.2857142857142858,19.0,20,6,1,0,1
ACC_2022_08078,2022-09-19 14:06:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,58,88.0,358,4.068181818181818,6.0,14,0,0,0,1
ACC_2022_06352,2022-09-20 07:06:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,25,121.0,282,2.330578512396694,6.0,7,1,0,1,1
ACC_2022_08285,2022-09-20 07:10:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,45,121.0,282,2.330578512396694,10.0,7,1,0,1,1
ACC_2022_08214,2022-09-20 18:02:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,24,126.0,102,0.8095238095238095,2.0,18,1,0,1,1
ACC_2022_05886,2022-09-20 18:13:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,47,126.0,349,2.7698412698412698,13.0,18,1,0,1,1
ACC_2022_07177,2022-09-22 06:20:00,0015b,Maribor HC,Direction A,Minor,Single vehicle accident,No,49,124.0,87,0.7016129032258065,20.0,6,3,0,0,1
ACC_2022_07135,2022-09-22 14:37:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,59,73.0,247,3.3835616438356166,23.0,14,3,0,0,1
ACC_2022_05495,2022-09-22 16:06:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,51,79.0,36,0.45569620253164556,6.0,16,3,0,1,1
ACC_2022_05987,2022-09-24 17:44:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,29,91.0,194,2.131868131868132,16.0,17,5,1,1,1
ACC_2022_07068,2022-09-25 00:02:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,48,124.0,42,0.3387096774193548,2.0,0,6,1,0,1
ACC_2022_08311,2022-09-25 06:11:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,50,87.0,234,2.689655172413793,11.0,6,6,1,0,1
ACC_2022_07990,2022-09-26 07:51:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,57,89.0,249,2.797752808988764,9.0,7,0,0,1,1
ACC_2022_06634,2022-09-26 14:41:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,55,119.0,254,2.134453781512605,19.0,14,0,0,0,1
ACC_2022_06176,2022-09-27 06:07:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,28,122.0,91,0.7459016393442623,7.0,6,1,0,0,1
ACC_2022_07528,2022-09-27 09:28:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,53,93.0,130,1.3978494623655915,28.0,9,1,0,1,1
ACC_2022_07958,2022-09-28 03:59:00,0015a,Maribor HC,Direction A,Minor,Multi-vehicle accident,No,27,80.0,69,0.8625,1.0,3,2,0,0,1
ACC_2022_07674,2022-09-28 15:57:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,21,82.0,303,3.6951219512195124,3.0,15,2,0,0,1
ACC_2022_05795,2022-09-29 15:51:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,34,99.0,194,1.9595959595959596,9.0,15,3,0,0,1
ACC_2022_06078,2022-10-03 09:44:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,47,118.0,101,0.8559322033898306,16.0,9,0,0,1,1
ACC_2022_06166,2022-10-03 14:31:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,24,96.0,103,1.0729166666666667,29.0,14,0,0,0,1
ACC_2022_05892,2022-10-03 14:42:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,58,96.0,238,2.4791666666666665,18.0,14,0,0,0,1
ACC_2022_08199,2022-10-03 23:46:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,Yes,54,82.0,284,3.4634146341463414,14.0,23,0,0,0,1
ACC_2022_06048,2022-10-04 15:47:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,47,121.0,321,2.652892561983471,13.0,15,1,0,0,1
ACC_2022_08139,2022-10-05 15:21:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,22,92.0,125,1.358695652173913,21.0,15,2,0,0,1
ACC_2022_07075,2022-10-05 20:13:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,41,92.0,271,2.9456521739130435,13.0,20,2,0,0,1
ACC_2022_06151,2022-10-06 07:52:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,49,120.0,81,0.675,8.0,7,3,0,1,1
ACC_2022_06274,2022-10-06 23:08:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,42,86.0,229,2.6627906976744184,8.0,23,3,0,0,1
ACC_2022_06680,2022-10-07 07:05:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,Yes,39,134.0,469,3.5,5.0,7,4,0,1,1
ACC_2022_05326,2022-10-08 08:02:00,0021,Ljubljana Ring,Both,Major,Rear-end collision,No,120,97.0,288,2.9690721649484537,2.0,8,5,1,1,1
ACC_2022_05338,2022-10-08 17:40:00,0021,Ljubljana Ring,Direction B,Major,Rear-end collision,Yes,83,91.0,465,5.1098901098901095,20.0,17,5,1,1,1
ACC_2022_08059,2022-10-08 18:15:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,37,91.0,123,1.3516483516483517,15.0,18,5,1,1,1
ACC_2022_05466,2022-10-10 16:45:00,0021,Ljubljana Ring,Direction B,Major,Multi-vehicle accident,Yes,83,100.0,253,2.53,15.0,16,0,0,1,1
ACC_2022_06865,2022-10-10 17:51:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,24,91.0,487,5.351648351648351,9.0,17,0,0,1,1
ACC_2022_06390,2022-10-11 14:01:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,No,29,111.0,83,0.7477477477477478,1.0,14,1,0,0,1
ACC_2022_07077,2022-10-11 18:17:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,39,128.0,414,3.234375,17.0,18,1,0,1,1
ACC_2022_07690,2022-10-12 07:27:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,42,82.0,428,5.219512195121951,27.0,7,2,0,1,1
ACC_2022_06714,2022-10-12 09:44:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,50,106.0,131,1.2358490566037736,16.0,9,2,0,1,1
ACC_2022_07494,2022-10-15 08:40:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,Yes,25,100.0,274,2.74,20.0,8,5,1,1,1
ACC_2022_05734,2022-10-16 09:29:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,33,121.0,139,1.1487603305785123,29.0,9,6,1,1,1
ACC_2022_07344,2022-10-16 11:06:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,27,102.0,285,2.7941176470588234,6.0,11,6,1,0,1
ACC_2022_07348,2022-10-18 08:16:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,48,78.0,304,3.8974358974358974,16.0,8,1,0,1,1
ACC_2022_05521,2022-10-20 09:07:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,39,101.0,225,2.227722772277228,7.0,9,3,0,1,1
ACC_2022_06988,2022-10-20 16:17:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,38,113.0,59,0.5221238938053098,17.0,16,3,0,1,1
ACC_2022_07298,2022-10-20 17:20:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,53,89.0,156,1.752808988764045,20.0,17,3,0,1,1
ACC_2022_07956,2022-10-21 08:28:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,21,79.0,315,3.9873417721518987,28.0,8,4,0,1,1
ACC_2022_05703,2022-10-21 15:07:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,25,130.0,170,1.3076923076923077,7.0,15,4,0,0,1
ACC_2022_08342,2022-10-23 17:15:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,26,117.0,292,2.4957264957264957,15.0,17,6,1,1,1
ACC_2022_06955,2022-10-25 07:04:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,54,134.0,111,0.8283582089552238,4.0,7,1,0,1,1
ACC_2022_05341,2022-10-27 07:28:00,0015a,Maribor HC,Both,Major,Rear-end collision,Yes,97,109.0,450,4.128440366972477,28.0,7,3,0,1,1
ACC_2022_07033,2022-10-27 08:10:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,55,86.0,316,3.6744186046511627,10.0,8,3,0,1,1
ACC_2022_07910,2022-10-27 17:49:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,34,123.0,129,1.048780487804878,11.0,17,3,0,1,1
ACC_2022_06564,2022-10-28 07:52:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,57,123.0,386,3.138211382113821,8.0,7,4,0,1,1
ACC_2022_05788,2022-10-29 09:59:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,41,108.0,78,0.7222222222222222,1.0,9,5,1,1,1
ACC_2022_06067,2022-10-30 07:09:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,37,96.0,46,0.4791666666666667,9.0,7,6,1,1,1
ACC_2022_07451,2022-10-30 07:12:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,20,96.0,234,2.4375,12.0,7,6,1,1,1
ACC_2022_06063,2022-10-30 08:13:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,20,100.0,118,1.18,13.0,8,6,1,1,1
ACC_2022_07377,2022-10-30 18:04:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,54,116.0,407,3.5086206896551726,4.0,18,6,1,1,1
ACC_2022_06369,2022-11-02 17:36:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,47,82.0,136,1.6585365853658536,24.0,17,2,0,1,1
ACC_2022_07353,2022-11-03 09:17:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,46,112.0,278,2.482142857142857,17.0,9,3,0,1,1
ACC_2022_05573,2022-11-07 11:15:00,0015a,Maribor HC,Direction A,Minor,Side collision,Yes,31,129.0,48,0.37209302325581395,15.0,11,0,0,0,1
ACC_2022_05902,2022-11-07 15:14:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,40,82.0,170,2.073170731707317,14.0,15,0,0,0,1
ACC_2022_07467,2022-11-07 18:55:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,49,114.0,111,0.9736842105263158,5.0,18,0,0,1,1
ACC_2022_07654,2022-11-08 17:01:00,0015a,Maribor HC,Both,Minor,Side collision,Yes,58,120.0,452,3.7666666666666666,1.0,17,1,0,1,1
ACC_2022_07599,2022-11-09 18:20:00,0016a,Maliska HC,Both,Minor,Multi-vehicle accident,No,55,113.0,390,3.4513274336283186,20.0,18,2,0,1,1
ACC_2022_08151,2022-11-10 08:35:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,39,102.0,319,3.127450980392157,25.0,8,3,0,1,1
ACC_2022_08111,2022-11-10 09:48:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,31,103.0,183,1.7766990291262137,12.0,9,3,0,1,1
ACC_2022_07659,2022-11-10 17:01:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,34,99.0,621,6.2727272727272725,1.0,17,3,0,1,1
ACC_2022_05352,2022-11-11 18:22:00,0016a,Maliska HC,Direction A,Major,Side collision,No,93,85.0,172,2.023529411764706,22.0,18,4,0,1,1
ACC_2022_06011,2022-11-11 23:23:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,38,122.0,36,0.29508196721311475,23.0,23,4,0,0,1
ACC_2022_05980,2022-11-12 16:59:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,43,82.0,204,2.4878048780487805,1.0,16,5,1,1,1
ACC_2022_06553,2022-11-13 16:51:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,26,122.0,72,0.5901639344262295,9.0,16,6,1,1,1
ACC_2022_07565,2022-11-13 18:40:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,50,138.0,144,1.0434782608695652,20.0,18,6,1,1,1
ACC_2022_07379,2022-11-13 18:58:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,23,138.0,144,1.0434782608695652,2.0,18,6,1,1,1
ACC_2022_05629,2022-11-15 12:59:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,Yes,30,121.0,218,1.8016528925619835,1.0,12,1,0,0,1
ACC_2022_05613,2022-11-15 14:04:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,42,120.0,190,1.5833333333333333,4.0,14,1,0,0,1
ACC_2022_05900,2022-11-15 16:27:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,56,82.0,273,3.3292682926829267,27.0,16,1,0,1,1
ACC_2022_07340,2022-11-16 16:42:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,49,98.0,135,1.3775510204081634,18.0,16,2,0,1,1
ACC_2022_07682,2022-11-17 14:05:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,31,90.0,224,2.488888888888889,5.0,14,3,0,0,1
ACC_2022_08386,2022-11-18 02:12:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,36,126.0,273,2.1666666666666665,12.0,2,4,0,0,1
ACC_2022_07913,2022-11-18 14:17:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,53,76.0,332,4.368421052631579,17.0,14,4,0,0,1
ACC_2022_07026,2022-11-19 15:48:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,52,111.0,391,3.5225225225225225,12.0,15,5,1,0,1
ACC_2022_07672,2022-11-19 17:58:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,37,112.0,112,1.0,2.0,17,5,1,1,1
ACC_2022_06723,2022-11-20 17:28:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,33,112.0,72,0.6428571428571429,28.0,17,6,1,1,1
ACC_2022_08011,2022-11-23 09:35:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,51,96.0,170,1.7708333333333333,25.0,9,2,0,1,1
ACC_2022_06826,2022-11-24 06:57:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,39,128.0,271,2.1171875,3.0,6,3,0,0,1
ACC_2022_05990,2022-11-24 09:47:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,26,90.0,193,2.1444444444444444,13.0,9,3,0,1,1
ACC_2022_07829,2022-11-25 09:08:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,46,96.0,138,1.4375,8.0,9,4,0,1,1
ACC_2022_08101,2022-11-25 17:56:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,24,76.0,94,1.236842105263158,4.0,17,4,0,1,1
ACC_2022_07334,2022-11-26 15:21:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,20,103.0,281,2.7281553398058254,21.0,15,5,1,0,1
ACC_2022_06970,2022-11-27 03:58:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,53,125.0,31,0.248,2.0,3,6,1,0,1
ACC_2022_05389,2022-11-27 10:11:00,0021,Ljubljana Ring,Direction B,Major,Side collision,No,118,128.0,207,1.6171875,11.0,10,6,1,0,1
ACC_2022_05832,2022-11-27 13:44:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,36,88.0,205,2.3295454545454546,16.0,13,6,1,0,1
ACC_2022_06800,2022-11-28 13:01:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,59,89.0,273,3.067415730337079,1.0,13,0,0,0,1
ACC_2022_05880,2022-11-28 14:06:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,56,73.0,188,2.5753424657534247,6.0,14,0,0,0,1
ACC_2022_08290,2022-11-29 14:49:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,41,90.0,198,2.2,11.0,14,1,0,0,1
ACC_2022_07294,2022-11-29 15:32:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,20,98.0,334,3.4081632653061225,28.0,15,1,0,0,1
ACC_2022_08100,2022-11-29 16:59:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,27,119.0,103,0.865546218487395,1.0,16,1,0,1,1
ACC_2022_06174,2022-11-30 05:53:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,36,87.0,212,2.4367816091954024,7.0,5,2,0,0,1
ACC_2022_05893,2022-11-30 15:58:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,56,87.0,58,0.6666666666666666,2.0,15,2,0,0,1
ACC_2022_07281,2022-11-30 17:01:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,28,94.0,235,2.5,1.0,17,2,0,1,1
ACC_2022_08277,2022-12-01 22:54:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,46,106.0,305,2.8773584905660377,6.0,22,3,0,0,1
ACC_2022_05394,2022-12-02 09:53:00,0021,Ljubljana Ring,Both,Major,Side collision,No,77,99.0,291,2.9393939393939394,7.0,9,4,0,1,1
ACC_2022_06370,2022-12-02 10:43:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,49,122.0,285,2.3360655737704916,17.0,10,4,0,0,1
ACC_2022_07778,2022-12-02 16:14:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,33,99.0,394,3.9797979797979797,14.0,16,4,0,1,1
ACC_2022_06107,2022-12-03 07:06:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,22,117.0,427,3.6495726495726495,6.0,7,5,1,1,1
ACC_2022_07034,2022-12-03 09:14:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,43,87.0,148,1.7011494252873562,14.0,9,5,1,1,1
ACC_2022_05365,2022-12-04 08:50:00,0021,Ljubljana Ring,Direction B,Major,Multi-vehicle accident,Yes,70,103.0,158,1.5339805825242718,10.0,8,6,1,1,1
ACC_2022_08361,2022-12-04 18:55:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,20,80.0,260,3.25,5.0,18,6,1,1,1
ACC_2022_05862,2022-12-04 23:18:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,59,137.0,111,0.8102189781021898,18.0,23,6,1,0,1
ACC_2022_07603,2022-12-05 08:54:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,20,120.0,188,1.5666666666666667,6.0,8,0,0,1,1
ACC_2022_07596,2022-12-05 09:08:00,0015b,Maribor HC,Both,Minor,Single vehicle accident,No,49,93.0,342,3.6774193548387095,8.0,9,0,0,1,1
ACC_2022_05346,2022-12-07 05:39:00,0021,Ljubljana Ring,Direction A,Major,Side collision,No,105,115.0,39,0.3391304347826087,21.0,5,2,0,0,1
ACC_2022_07117,2022-12-07 08:12:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,24,114.0,210,1.8421052631578947,12.0,8,2,0,1,1
ACC_2022_06608,2022-12-08 07:02:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,20,110.0,455,4.136363636363637,2.0,7,3,0,1,1
ACC_2022_05664,2022-12-09 06:12:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,35,80.0,100,1.25,12.0,6,4,0,0,1
ACC_2022_05592,2022-12-09 18:59:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,32,99.0,297,3.0,1.0,18,4,0,1,1
ACC_2022_05583,2022-12-10 08:55:00,0015a,Maribor HC,Both,Minor,Side collision,No,49,111.0,207,1.864864864864865,5.0,8,5,1,1,1
ACC_2022_08172,2022-12-12 07:10:00,0015a,Maribor HC,Direction B,Minor,Side collision,Yes,51,125.0,220,1.76,10.0,7,0,0,1,1
ACC_2022_06057,2022-12-12 08:44:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,35,95.0,363,3.8210526315789473,16.0,8,0,0,1,1
ACC_2022_06699,2022-12-12 09:28:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,24,95.0,326,3.431578947368421,28.0,9,0,0,1,1
ACC_2022_07050,2022-12-12 17:27:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,54,136.0,452,3.323529411764706,27.0,17,0,0,1,1
ACC_2022_06243,2022-12-13 18:42:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,41,107.0,215,2.0093457943925235,18.0,18,1,0,1,1
ACC_2022_05682,2022-12-14 16:26:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,36,78.0,226,2.8974358974358974,26.0,16,2,0,1,1
ACC_2022_08067,2022-12-15 05:15:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,41,103.0,77,0.7475728155339806,15.0,5,3,0,0,1
ACC_2022_05619,2022-12-15 20:44:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,43,107.0,181,1.691588785046729,16.0,20,3,0,0,1
ACC_2022_07476,2022-12-19 08:21:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,Yes,58,113.0,100,0.8849557522123894,21.0,8,0,0,1,1
ACC_2022_08005,2022-12-19 18:10:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,46,87.0,148,1.7011494252873562,10.0,18,0,0,1,1
ACC_2022_05663,2022-12-19 21:05:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,34,73.0,140,1.917808219178082,5.0,21,0,0,0,1
ACC_2022_06833,2022-12-20 08:10:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,21,116.0,183,1.5775862068965518,10.0,8,1,0,1,1
ACC_2022_07236,2022-12-22 18:14:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,49,130.0,517,3.976923076923077,14.0,18,3,0,1,1
ACC_2022_07516,2022-12-23 14:34:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,34,94.0,112,1.1914893617021276,26.0,14,4,0,0,1
ACC_2022_06757,2022-12-26 01:34:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,28,82.0,143,1.7439024390243902,26.0,1,0,0,0,1
ACC_2022_08070,2022-12-26 14:14:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,41,92.0,264,2.869565217391304,14.0,14,0,0,0,1
ACC_2022_06679,2022-12-26 17:08:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,21,118.0,340,2.8813559322033897,8.0,17,0,0,1,1
ACC_2022_07511,2022-12-27 07:35:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,29,84.0,436,5.190476190476191,25.0,7,1,0,1,1
ACC_2022_05539,2022-12-27 15:55:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,36,113.0,351,3.106194690265487,5.0,15,1,0,0,1
ACC_2022_05377,2022-12-29 16:01:00,0021,Ljubljana Ring,Direction A,Major,Rear-end collision,No,118,131.0,112,0.8549618320610687,1.0,16,3,0,1,1
ACC_2022_06114,2022-12-29 18:59:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,25,133.0,145,1.0902255639097744,1.0,18,3,0,1,1
ACC_2022_07622,2022-12-31 07:59:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,49,108.0,325,3.009259259259259,1.0,7,5,1,1,1
ACC_2023_10553,2023-01-03 08:36:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,60,122.0,159,1.3032786885245902,24.0,8,1,0,1,1
ACC_2023_10044,2023-01-03 15:10:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,No,26,116.0,344,2.9655172413793105,10.0,15,1,0,0,1
ACC_2023_08920,2023-01-04 06:42:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,30,98.0,442,4.510204081632653,18.0,6,2,0,0,1
ACC_2023_10847,2023-01-05 04:07:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,55,123.0,250,2.032520325203252,7.0,4,3,0,0,1
ACC_2023_08773,2023-01-05 11:47:00,0021,Ljubljana Ring,Both,Minor,Side collision,Yes,24,108.0,242,2.240740740740741,13.0,11,3,0,0,1
ACC_2023_08838,2023-01-10 07:44:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,No,26,112.0,78,0.6964285714285714,16.0,7,1,0,1,1
ACC_2023_10392,2023-01-11 07:28:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,44,98.0,133,1.3571428571428572,28.0,7,2,0,1,1
ACC_2023_10055,2023-01-11 09:10:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,26,99.0,181,1.8282828282828283,10.0,9,2,0,1,1
ACC_2023_10081,2023-01-11 11:32:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,23,113.0,188,1.663716814159292,28.0,11,2,0,0,1
ACC_2023_10835,2023-01-12 09:33:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,35,106.0,385,3.6320754716981134,27.0,9,3,0,1,1
ACC_2023_08586,2023-01-12 14:54:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,36,90.0,286,3.1777777777777776,6.0,14,3,0,0,1
ACC_2023_09951,2023-01-12 18:57:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,42,121.0,395,3.2644628099173554,3.0,18,3,0,1,1
ACC_2023_09937,2023-01-13 14:11:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,Yes,24,111.0,140,1.2612612612612613,11.0,14,4,0,0,1
ACC_2023_08786,2023-01-14 16:17:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,41,89.0,246,2.764044943820225,17.0,16,5,1,1,1
ACC_2023_10508,2023-01-14 18:20:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,43,110.0,349,3.172727272727273,20.0,18,5,1,1,1
ACC_2023_09113,2023-01-14 18:48:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,No,22,127.0,91,0.7165354330708661,12.0,18,5,1,1,1
ACC_2023_10471,2023-01-15 15:19:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,46,108.0,47,0.4351851851851852,19.0,15,6,1,0,1
ACC_2023_09144,2023-01-16 16:30:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,56,115.0,247,2.1478260869565218,30.0,16,0,0,1,1
ACC_2023_08418,2023-01-17 08:07:00,0021,Ljubljana Ring,Direction A,Major,Multi-vehicle accident,No,103,104.0,99,0.9519230769230769,7.0,8,1,0,1,1
ACC_2023_10600,2023-01-17 16:06:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,24,93.0,178,1.913978494623656,6.0,16,1,0,1,1
ACC_2023_10826,2023-01-18 17:12:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,29,90.0,217,2.411111111111111,12.0,17,2,0,1,1
