incident_id,date,time,road_code,road_name,km_marker,direction,incident_type,severity,vehicles_involved,clearance_minutes,weather_related,note
ACC_2023_10742,2023-03-11,07:32,0171,Bled-Austria Border,3.1,Both,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2023_09049,2023-03-11,07:39,0121,Kranj-Bled,3.5,Direction B,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2023_10762,2023-03-11,18:35,0051,Ljubljana-Celje,28.7,Both,Rear-end collision,Minor,2,32,No,Based on Slovenian Police statistics
ACC_2023_10965,2023-03-11,18:36,0161,Koper Port,9.8,Direction A,Single vehicle accident,Minor,1,21,Yes,Based on Slovenian Police statistics
ACC_2023_09330,2023-03-11,18:38,0015a,Maribor HC,31.6,Direction A,Rear-end collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2023_08732,2023-03-12,07:28,0171,Bled-Austria Border,19.4,Both,Single vehicle accident,Minor,1,39,No,Based on Slovenian Police statistics
ACC_2023_09965,2023-03-12,09:56,0021,Ljubljana Ring,5.1,Direction B,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2023_09854,2023-03-12,14:09,0021,Ljubljana Ring,28.8,Direction B,Single vehicle accident,Minor,1,41,Yes,Based on Slovenian Police statistics
ACC_2023_08497,2023-03-12,14:50,0015b,Maribor HC,16.6,Direction B,Side collision,Major,2,102,Yes,Based on Slovenian Police statistics
ACC_2023_08424,2023-03-12,15:25,0071,Ljubljana-Kranj,12.2,Direction A,Rear-end collision,Major,2,120,No,Based on Slovenian Police statistics
ACC_2023_09500,2023-03-12,15:58,0031,Koper-Ljubljana,35.4,Both,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2023_09682,2023-03-12,18:07,0071,Ljubljana-Kranj,39.2,Both,Rear-end collision,Minor,2,28,No,Based on Slovenian Police statistics
ACC_2023_10190,2023-03-13,05:16,0071,Ljubljana-Kranj,10.7,Direction B,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2023_09142,2023-03-13,07:47,0031,Koper-Ljubljana,36.9,Both,Side collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2023_09804,2023-03-13,08:25,0091,Novo Mesto-Ljubljana,9.3,Direction A,Single vehicle accident,Minor,1,37,No,Based on Slovenian Police statistics
ACC_2023_08964,2023-03-13,08:27,0071,Ljubljana-Kranj,19.0,Direction A,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2023_09574,2023-03-13,08:45,0071,Ljubljana-Kranj,49.2,Both,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2023_09219,2023-03-13,14:45,0011,Bertoki HC,20.8,Direction B,Single vehicle accident,Minor,1,27,No,Based on Slovenian Police statistics
ACC_2023_09868,2023-03-13,15:42,0031,Koper-Ljubljana,13.5,Both,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2023_11193,2023-03-13,16:52,0031,Koper-Ljubljana,0.6,Direction A,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2023_09681,2023-03-13,17:04,0021,Ljubljana Ring,3.6,Direction A,Rear-end collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2023_08895,2023-03-13,17:06,0071,Ljubljana-Kranj,43.3,Direction B,Side collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2023_10416,2023-03-13,17:52,0015a,Maribor HC,4.4,Direction B,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2023_10612,2023-03-13,18:49,0171,Bled-Austria Border,15.2,Direction B,Side collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2023_08543,2023-03-14,05:53,0015a,Maribor HC,16.9,Direction A,Rear-end collision,Major,2,117,No,Based on Slovenian Police statistics
ACC_2023_09217,2023-03-14,07:08,0021,Ljubljana Ring,13.3,Direction B,Single vehicle accident,Minor,1,21,Yes,Based on Slovenian Police statistics
ACC_2023_09987,2023-03-14,07:32,0031,Koper-Ljubljana,27.2,Both,Side collision,Minor,2,26,No,Based on Slovenian Police statistics
ACC_2023_09728,2023-03-14,08:32,0031,Koper-Ljubljana,26.8,Direction B,Side collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2023_11002,2023-03-14,09:32,0071,Ljubljana-Kranj,42.7,Direction A,Side collision,Minor,2,52,Yes,Based on Slovenian Police statistics
ACC_2023_10859,2023-03-14,14:05,0015a,Maribor HC,29.6,Direction B,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2023_09786,2023-03-14,14:21,0171,Bled-Austria Border,12.6,Direction A,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2023_10470,2023-03-14,14:21,0021,Ljubljana Ring,26.3,Direction B,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2023_08934,2023-03-14,14:29,0041,Celje-Maribor,18.1,Direction B,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2023_10071,2023-03-14,16:21,0081,Celje-Velenje,1.8,Both,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2023_10887,2023-03-14,17:23,0071,Ljubljana-Kranj,32.5,Both,Multi-vehicle accident,Minor,3,53,Yes,Based on Slovenian Police statistics
ACC_2023_09093,2023-03-15,09:31,0021,Ljubljana Ring,35.2,Both,Single vehicle accident,Minor,1,39,Yes,Based on Slovenian Police statistics
ACC_2023_09377,2023-03-16,07:01,0091,Novo Mesto-Ljubljana,46.7,Direction A,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2023_09696,2023-03-16,09:29,0021,Ljubljana Ring,14.0,Both,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2023_10074,2023-03-16,15:22,0031,Koper-Ljubljana,13.6,Direction B,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2023_08995,2023-03-16,15:43,0031,Koper-Ljubljana,20.1,Both,Side collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2023_10326,2023-03-16,15:45,0031,Koper-Ljubljana,6.7,Both,Rear-end collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2023_10285,2023-03-16,15:47,0071,Ljubljana-Kranj,36.2,Direction B,Rear-end collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2023_11121,2023-03-16,16:21,0171,Bled-Austria Border,26.4,Direction A,Single vehicle accident,Minor,1,60,No,Based on Slovenian Police statistics
ACC_2023_10513,2023-03-16,16:35,0031,Koper-Ljubljana,18.0,Both,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2023_10921,2023-03-16,16:48,0091,Novo Mesto-Ljubljana,14.6,Direction B,Multi-vehicle accident,Minor,3,33,No,Based on Slovenian Police statistics
ACC_2023_10432,2023-03-16,16:52,0071,Ljubljana-Kranj,42.8,Both,Side collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2023_11120,2023-03-16,17:15,0051,Ljubljana-Celje,38.6,Direction B,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2023_08868,2023-03-17,07:22,0021,Ljubljana Ring,38.6,Both,Single vehicle accident,Minor,1,51,No,Based on Slovenian Police statistics
ACC_2023_10421,2023-03-17,07:24,0031,Koper-Ljubljana,41.6,Direction A,Side collision,Minor,2,56,Yes,Based on Slovenian Police statistics
ACC_2023_09026,2023-03-17,08:00,0051,Ljubljana-Celje,28.2,Both,Rear-end collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2023_08480,2023-03-17,08:59,0121,Kranj-Bled,33.4,Direction A,Rear-end collision,Major,2,93,No,Based on Slovenian Police statistics
ACC_2023_10805,2023-03-17,14:28,0131,Velenje-Maribor,42.0,Direction A,Side collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2023_09012,2023-03-17,16:19,0051,Ljubljana-Celje,42.3,Both,Single vehicle accident,Minor,1,49,No,Based on Slovenian Police statistics
ACC_2023_10928,2023-03-17,16:29,0051,Ljubljana-Celje,35.4,Direction B,Rear-end collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2023_10004,2023-03-17,17:11,0041,Celje-Maribor,6.7,Direction B,Single vehicle accident,Minor,1,44,No,Based on Slovenian Police statistics
ACC_2023_11025,2023-03-18,04:00,0051,Ljubljana-Celje,33.3,Direction B,Side collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2023_09001,2023-03-18,08:03,0061,Maribor-Ptuj,14.5,Both,Multi-vehicle accident,Minor,3,27,No,Based on Slovenian Police statistics
ACC_2023_11040,2023-03-18,08:27,0171,Bled-Austria Border,8.5,Direction B,Single vehicle accident,Minor,1,39,No,Based on Slovenian Police statistics
ACC_2023_08918,2023-03-18,08:30,0015a,Maribor HC,5.5,Both,Rear-end collision,Minor,2,44,Yes,Based on Slovenian Police statistics
ACC_2023_09164,2023-03-18,15:32,0051,Ljubljana-Celje,11.1,Direction B,Rear-end collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2023_08430,2023-03-18,16:10,0071,Ljubljana-Kranj,32.4,Direction A,Multi-vehicle accident,Major,3,84,No,Based on Slovenian Police statistics
ACC_2023_10219,2023-03-18,16:53,0021,Ljubljana Ring,29.1,Both,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2023_09882,2023-03-18,17:29,0021,Ljubljana Ring,0.1,Direction A,Rear-end collision,Minor,2,47,Yes,Based on Slovenian Police statistics
ACC_2023_09289,2023-03-18,18:32,0051,Ljubljana-Celje,48.0,Direction A,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2023_09458,2023-03-18,18:33,0161,Koper Port,24.9,Direction A,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2023_09266,2023-03-18,18:46,0071,Ljubljana-Kranj,44.2,Direction B,Multi-vehicle accident,Minor,3,28,No,Based on Slovenian Police statistics
ACC_2023_08718,2023-03-18,23:40,0091,Novo Mesto-Ljubljana,15.4,Direction B,Side collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2023_09472,2023-03-19,00:06,0091,Novo Mesto-Ljubljana,47.8,Both,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2023_09912,2023-03-19,00:33,0061,Maribor-Ptuj,46.7,Direction A,Single vehicle accident,Minor,1,45,No,Based on Slovenian Police statistics
ACC_2023_08923,2023-03-19,06:25,0041,Celje-Maribor,11.8,Direction B,Single vehicle accident,Minor,1,29,No,Based on Slovenian Police statistics
ACC_2023_09520,2023-03-19,07:00,0051,Ljubljana-Celje,4.1,Both,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2023_10547,2023-03-19,07:26,0121,Kranj-Bled,1.8,Direction A,Rear-end collision,Minor,2,56,Yes,Based on Slovenian Police statistics
ACC_2023_09478,2023-03-19,08:04,0161,Koper Port,9.3,Both,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2023_08722,2023-03-19,08:59,0171,Bled-Austria Border,6.2,Direction A,Side collision,Minor,2,32,No,Based on Slovenian Police statistics
ACC_2023_10208,2023-03-19,09:50,0071,Ljubljana-Kranj,42.3,Both,Single vehicle accident,Minor,1,29,No,Based on Slovenian Police statistics
ACC_2023_09432,2023-03-19,09:56,0031,Koper-Ljubljana,47.2,Direction B,Rear-end collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2023_10850,2023-03-19,13:56,0071,Ljubljana-Kranj,44.8,Direction B,Multi-vehicle accident,Minor,3,58,Yes,Based on Slovenian Police statistics
ACC_2023_10635,2023-03-19,15:02,0051,Ljubljana-Celje,11.1,Direction B,Side collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2023_10116,2023-03-19,16:44,0071,Ljubljana-Kranj,38.6,Direction B,Side collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2023_11099,2023-03-19,17:09,0091,Novo Mesto-Ljubljana,14.8,Both,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2023_10191,2023-03-19,17:15,0041,Celje-Maribor,10.6,Both,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2023_08550,2023-03-19,17:51,0071,Ljubljana-Kranj,18.2,Direction A,Side collision,Major,2,79,No,Based on Slovenian Police statistics
ACC_2023_08911,2023-03-19,18:39,0091,Novo Mesto-Ljubljana,44.7,Both,Side collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2023_09762,2023-03-19,19:30,0071,Ljubljana-Kranj,3.8,Direction A,Rear-end collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2023_10124,2023-03-20,05:32,0091,Novo Mesto-Ljubljana,16.9,Direction A,Rear-end collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2023_09779,2023-03-20,07:38,0051,Ljubljana-Celje,31.6,Direction B,Single vehicle accident,Minor,1,58,No,Based on Slovenian Police statistics
ACC_2023_09007,2023-03-20,07:54,0031,Koper-Ljubljana,43.4,Both,Rear-end collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2023_10819,2023-03-20,08:27,0031,Koper-Ljubljana,1.5,Direction B,Single vehicle accident,Minor,1,44,Yes,Based on Slovenian Police statistics
ACC_2023_11119,2023-03-20,08:53,0171,Bled-Austria Border,24.5,Both,Single vehicle accident,Minor,1,27,No,Based on Slovenian Police statistics
ACC_2023_09474,2023-03-20,09:19,0031,Koper-Ljubljana,11.2,Direction A,Rear-end collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2023_11092,2023-03-20,09:21,0171,Bled-Austria Border,39.7,Direction B,Side collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2023_10072,2023-03-20,16:25,0015a,Maribor HC,48.8,Direction B,Rear-end collision,Minor,2,43,Yes,Based on Slovenian Police statistics
ACC_2023_10192,2023-03-20,17:23,0031,Koper-Ljubljana,5.5,Direction A,Single vehicle accident,Minor,1,26,No,Based on Slovenian Police statistics
ACC_2023_09771,2023-03-21,08:13,0171,Bled-Austria Border,44.5,Direction A,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2023_10259,2023-03-21,08:58,0161,Koper Port,9.2,Direction A,Multi-vehicle accident,Minor,3,45,No,Based on Slovenian Police statistics
ACC_2023_08599,2023-03-21,09:47,0021,Ljubljana Ring,10.0,Direction A,Single vehicle accident,Minor,1,29,No,Based on Slovenian Police statistics
ACC_2023_08466,2023-03-21,16:25,0031,Koper-Ljubljana,15.0,Direction A,Single vehicle accident,Major,1,73,No,Based on Slovenian Police statistics
ACC_2023_10793,2023-03-21,16:39,0015a,Maribor HC,40.3,Direction A,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2023_08667,2023-03-22,07:49,0091,Novo Mesto-Ljubljana,31.6,Direction B,Single vehicle accident,Minor,1,33,No,Based on Slovenian Police statistics
ACC_2023_08872,2023-03-22,07:54,0071,Ljubljana-Kranj,31.6,Direction A,Side collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2023_10395,2023-03-22,08:37,0071,Ljubljana-Kranj,25.5,Direction B,Rear-end collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2023_10145,2023-03-22,09:43,0041,Celje-Maribor,22.4,Both,Rear-end collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2023_11059,2023-03-22,09:56,0071,Ljubljana-Kranj,19.7,Direction B,Rear-end collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2023_10248,2023-03-22,12:52,0171,Bled-Austria Border,13.2,Direction B,Multi-vehicle accident,Minor,3,25,No,Based on Slovenian Police statistics
ACC_2023_09628,2023-03-22,16:10,0161,Koper Port,14.2,Direction B,Rear-end collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2023_09168,2023-03-22,16:21,0071,Ljubljana-Kranj,45.4,Direction B,Single vehicle accident,Minor,1,20,No,Based on Slovenian Police statistics
ACC_2023_11085,2023-03-22,18:33,0091,Novo Mesto-Ljubljana,11.5,Direction B,Single vehicle accident,Minor,1,21,No,Based on Slovenian Police statistics
ACC_2023_09414,2023-03-23,07:09,0071,Ljubljana-Kranj,34.9,Direction B,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2023_09890,2023-03-23,11:18,0031,Koper-Ljubljana,4.7,Both,Side collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2023_08836,2023-03-23,15:13,0071,Ljubljana-Kranj,14.1,Direction B,Multi-vehicle accident,Minor,3,47,No,Based on Slovenian Police statistics
ACC_2023_08906,2023-03-23,17:07,0041,Celje-Maribor,5.6,Direction B,Side collision,Minor,2,41,Yes,Based on Slovenian Police statistics
ACC_2023_08622,2023-03-24,06:15,0071,Ljubljana-Kranj,3.4,Direction A,Single vehicle accident,Minor,1,33,No,Based on Slovenian Police statistics
ACC_2023_11185,2023-03-24,08:56,0091,Novo Mesto-Ljubljana,17.2,Direction A,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2023_10282,2023-03-24,09:11,0051,Ljubljana-Celje,31.8,Direction A,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2023_10238,2023-03-24,12:50,0051,Ljubljana-Celje,45.9,Direction A,Side collision,Minor,2,38,Yes,Based on Slovenian Police statistics
ACC_2023_09447,2023-03-24,15:14,0101,Postojna-Koper,47.2,Direction B,Single vehicle accident,Minor,1,45,No,Based on Slovenian Police statistics
ACC_2023_09333,2023-03-24,17:03,0051,Ljubljana-Celje,34.1,Direction A,Single vehicle accident,Minor,1,26,No,Based on Slovenian Police statistics
ACC_2023_09776,2023-03-24,17:30,0051,Ljubljana-Celje,17.1,Direction A,Side collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2023_10142,2023-03-24,17:39,0051,Ljubljana-Celje,23.3,Direction B,Multi-vehicle accident,Minor,3,53,No,Based on Slovenian Police statistics
ACC_2023_09656,2023-03-24,18:30,0021,Ljubljana Ring,45.8,Direction A,Single vehicle accident,Minor,1,43,No,Based on Slovenian Police statistics
ACC_2023_10727,2023-03-24,18:41,0051,Ljubljana-Celje,12.3,Both,Rear-end collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2023_10478,2023-03-25,17:30,0071,Ljubljana-Kranj,15.2,Direction B,Rear-end collision,Minor,2,26,No,Based on Slovenian Police statistics
ACC_2023_09832,2023-03-25,17:49,0161,Koper Port,24.3,Direction A,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2023_09145,2023-03-25,21:05,0091,Novo Mesto-Ljubljana,12.7,Both,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2023_10169,2023-03-25,23:33,0021,Ljubljana Ring,39.7,Direction B,Single vehicle accident,Minor,1,58,No,Based on Slovenian Police statistics
ACC_2023_09837,2023-03-26,05:44,0161,Koper Port,42.3,Direction A,Side collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2023_09015,2023-03-26,08:10,0031,Koper-Ljubljana,27.0,Direction B,Single vehicle accident,Minor,1,26,No,Based on Slovenian Police statistics
ACC_2023_11073,2023-03-26,14:02,0051,Ljubljana-Celje,4.6,Both,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2023_09637,2023-03-26,14:14,0081,Celje-Velenje,21.6,Direction A,Single vehicle accident,Minor,1,50,No,Based on Slovenian Police statistics
ACC_2023_10287,2023-03-26,14:49,0051,Ljubljana-Celje,13.2,Direction B,Side collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2023_10177,2023-03-26,15:19,0171,Bled-Austria Border,46.0,Both,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2023_10349,2023-03-26,16:47,0021,Ljubljana Ring,45.6,Both,Side collision,Minor,2,60,Yes,Based on Slovenian Police statistics
ACC_2023_10020,2023-03-26,18:40,0031,Koper-Ljubljana,10.9,Both,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2023_09475,2023-03-26,19:32,0061,Maribor-Ptuj,16.4,Both,Side collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2023_10256,2023-03-26,21:36,0071,Ljubljana-Kranj,2.6,Both,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2023_10801,2023-03-26,22:30,0051,Ljubljana-Celje,15.8,Both,Rear-end collision,Minor,2,35,Yes,Based on Slovenian Police statistics
ACC_2023_10651,2023-03-27,08:50,0081,Celje-Velenje,37.7,Direction B,Side collision,Minor,2,40,Yes,Based on Slovenian Police statistics
ACC_2023_09977,2023-03-27,09:18,0021,Ljubljana Ring,28.4,Both,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2023_09383,2023-03-27,09:49,0021,Ljubljana Ring,25.3,Direction A,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2023_08670,2023-03-27,11:04,0015a,Maribor HC,35.0,Direction A,Single vehicle accident,Minor,1,55,No,Based on Slovenian Police statistics
ACC_2023_09952,2023-03-27,15:46,0091,Novo Mesto-Ljubljana,35.0,Both,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2023_09767,2023-03-27,16:43,0041,Celje-Maribor,17.0,Both,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
